,Unnamed: 0,lyric,line,track_title,album,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,Without Stopwords,With Lemmatization,Without Stopwords and With Lemmatization,Lowercase and Expanded Contraction
3030,3030,"Inescapable, I am not even going to try",19,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,inescapable even going try,inescapable i be not even go to try,inescapable even go try,inescapable i am not even going to try
3031,3031,"And if I get burned, at least we were electrified",20,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,get burned least electrified,and if i get burn at least we be electrify,get burn least electrify,and if i get burned at least we were electrified
3032,3032,I am spilling wine in the bathtub,21,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,spilling wine bathtub,i be spill wine in the bathtub,spill wine bathtub,i am spilling wine in the bathtub
3033,3033,You kiss my face and we are both drunk,22,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,kiss face drunk,you kiss my face and we be both drunk,kiss face drunk,you kiss my face and we are both drunk
3034,3034,Everyone thinks that they know us,23,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,everyone thinks know us,everyone think that they know u,everyone think know u,everyone thinks that they know us
3035,3035,But they know nothing about,24,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,know nothing,but they know nothing about,know nothing,but they know nothing about
3036,3036,"Take it oh, ha, ha...",38,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,take oh ha ha,take it oh ha ha,take oh ha ha,take it oh ha ha
3037,3037,"Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah",39,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,ha ah ah ha ah ah ha ah ah ah,ha ah ah ha ah ah ha ah ah ah,ha ah ah ha ah ah ha ah ah ah,ha ah ah ha ah ah ha ah ah ah
3038,3038,Flashback when you met me,43,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,flashback met,flashback when you meet me,flashback meet,flashback when you met me
3039,3039,Your buzzcut and my hair bleached,44,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,buzzcut hair bleached,your buzzcut and my hair bleach,buzzcut hair bleach,your buzzcut and my hair bleached
3040,3040,"Even in my worst times, you could see the best of me",45,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,even worst times could see best,even in my bad time you could see the best of me,even bad time could see best,even in my worst times you could see the best of me
3041,3041,Flashback to my mistakes,46,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,flashback mistakes,flashback to my mistake,flashback mistake,flashback to my mistakes
3042,3042,"My rebounds, my earthquakes",47,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,rebounds earthquakes,my rebound my earthquake,rebound earthquake,my rebounds my earthquakes
3043,3043,"Even in my worst lies, you saw the truth in me",48,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,even worst lies saw truth,even in my bad lie you saw the truth in me,even bad lie saw truth,even in my worst lies you saw the truth in me
3044,3044,And I woke up just in time,49,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,woke time,and i wake up just in time,wake time,and i woke up just in time
3045,3045,Now I wake up by your side,50,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,wake side,now i wake up by your side,wake side,now i wake up by your side
3046,3046,"My one and only, my lifeline",51,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,one lifeline,my one and only my lifeline,one lifeline,my one and only my lifeline
3047,3047,I woke up just in time,52,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,woke time,i wake up just in time,wake time,i woke up just in time
3048,3048,"My hands shake, I cannot explain this",54,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,hands shake cannot explain,my hand shake i cannot explain this,hand shake cannot explain,my hands shake i cannot explain this
3049,3049,Say my name and everything just stops...,56,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,say name everything stops,say my name and everything just stop,say name everything stop,say my name and everything just stops
3050,3050,"You made your mark on me, golden tattoo",66,Dress,reputation,2017-11-10,230373,71,0.7190000000000001,0.0329,0.469,0.0,0.16899999999999998,-8.792,0.0533,0.0851,120.085,made mark golden tattoo,you make your mark on me golden tattoo,make mark golden tattoo,you made your mark on me golden tattoo
3051,3051,It was so nice throwing big parties,1,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,nice throwing big parties,it be so nice throw big party,nice throw big party,it was so nice throwing big parties
3052,3052,Jump into the pool from the balcony,2,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,jump pool balcony,jump into the pool from the balcony,jump pool balcony,jump into the pool from the balcony
3053,3053,Everyone swimming in a champagne sea,3,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,everyone swimming champagne sea,everyone swimming in a champagne sea,everyone swimming champagne sea,everyone swimming in a champagne sea
3054,3054,And there are no rules when you show up here,4,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,rules show,and there be no rule when you show up here,rule show,and there are no rules when you show up here
3055,3055,Bass beat rattling the chandelier,5,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,bass beat rattling chandelier,bass beat rattle the chandelier,bass beat rattle chandelier,bass beat rattling the chandelier
3056,3056,Feeling so Gatsby for that whole year,6,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,feeling gatsby whole year,feel so gatsby for that whole year,feel gatsby whole year,feeling so gatsby for that whole year
3057,3057,So why did you have to rain on my parade?,7,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,rain parade,so why do you have to rain on my parade,rain parade,so why did you have to rain on my parade
3058,3058,I am shaking my head and locking the gates,8,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,shaking head locking gates,i be shake my head and lock the gate,shake head lock gate,i am shaking my head and locking the gates
3059,3059,"This is why we cannot have nice things, darling",9,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,cannot nice things darling,this be why we cannot have nice thing darling,cannot nice thing darling,this is why we cannot have nice things darling
3060,3060,Because you break them,10,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,break,because you break them,break,because you break them
3061,3061,I had to take them away,11,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,take away,i have to take them away,take away,i had to take them away
3062,3062,"This is why we cannot have nice things, honey",12,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,cannot nice things honey,this be why we cannot have nice thing honey,cannot nice thing honey,this is why we cannot have nice things honey
3063,3063,Did you think I would not hear all the things you said about me?,13,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,think would hear things said,do you think i would not hear all the thing you say about me,think would hear thing say,did you think i would not hear all the things you said about me
3064,3064,This is why we cannot have nice things,14,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,cannot nice things,this be why we cannot have nice thing,cannot nice thing,this is why we cannot have nice things
3065,3065,It was so nice being friends again,15,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,nice friends,it be so nice be friend again,nice friend,it was so nice being friends again
3066,3066,"There I was, giving you a second chance",16,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,giving second chance,there i be give you a second chance,give second chance,there i was giving you a second chance
3067,3067,But then you stabbed in the back while shaking my hand,17,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,stabbed back shaking hand,but then you stab in the back while shake my hand,stab back shake hand,but then you stabbed in the back while shaking my hand
3068,3068,And therein lies the issue,18,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,therein lies issue,and therein lie the issue,therein lie issue,and therein lies the issue
3069,3069,Friends do not try to trick you,19,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,friends try trick,friend do not try to trick you,friend try trick,friends do not try to trick you
3070,3070,Get you on the phone and mind-twist you,20,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,get phone mind twist,get you on the phone and mind twist you,get phone mind twist,get you on the phone and mind twist you
3071,3071,And so I took an axe to a mended fence,21,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,took axe mended fence,and so i take an axe to a mend fence,take axe mend fence,and so i took an axe to a mended fence
3072,3072,But I am not the only friend you have lost lately,22,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,friend lost lately,but i be not the only friend you have lose lately,friend lose lately,but i am not the only friend you have lost lately
3073,3073,If only you were not so shady,23,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,shady,if only you be not so shady,shady,if only you were not so shady
3074,3074,This is why we cannot have-,29,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,cannot,this be why we cannot have,cannot,this is why we cannot have
3075,3075,here is a toast to my real friends,30,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,toast real friends,here be a toast to my real friend,toast real friend,here is a toast to my real friends
3076,3076,They do not care about the he-said-she-said,31,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,care said said,they do not care about the he say she say,care say say,they do not care about the he said she said
3077,3077,And here is to my baby,32,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,baby,and here be to my baby,baby,and here is to my baby
3078,3078,He are not reading what they call me lately,33,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,reading call lately,he be not read what they call me lately,read call lately,he are not reading what they call me lately
3079,3079,And here is to my momma,34,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,momma,and here be to my momma,momma,and here is to my momma
3080,3080,Had to listen to all this drama,35,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,listen drama,have to listen to all this drama,listen drama,had to listen to all this drama
3081,3081,And here is to you,36,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,,and here be to you,,and here is to you
3082,3082,because forgiveness is a nice thing to do,37,This Is Why We Can't Have Nice Things,reputation,2017-11-10,207133,68,0.5670000000000001,0.0156,0.789,0.0,0.382,-5.9860000000000015,0.115,0.438,163.96,forgiveness nice thing,because forgiveness be a nice thing to do,forgiveness nice thing,because forgiveness is a nice thing to do
